, Count, Minimum, Maximum, Average, Median, Standard Deviation, Variance, 25th Percentile, 75th Percentile, Avg. of Upper 25 %,  Avg. of Lower 25 %, Avg. of First 25 %, Avg. of Last 25 %, Slope, Intercept, Average Relative Error
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 12, 34, 16, 9616, 3286.5882352941176, 1216, 3495.4107931959484, 12217896.613190729, 216, 5416, 8566, 91, 8566, 216, -323.23911382734912, 8620.0336134453773, 0.84804145876299752
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 13, 36, 16, 9816, 3160.4444444444443, 2616, 3270.8622231056579, 10698539.682539687, 616, 5016, 7682.666666666667, 82.666666666666671, 7682.666666666667, 149.33333333333334, -282.21364221364223, 8099.1831831831832, 0.82633183460948123
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 14, 34, 16, 9816, 3051.294117647059, 1716, 3410.6679655867274, 11632655.971479507, 216, 5016, 8016, 91, 8016, 104.88888888888889, -306.92131398013748, 8115.4957983193272, 0.80304693467711108
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 15, 39, 16, 9816, 3016, 1016, 3266.0937557046077, 10667368.421052629, 216, 5216, 7771.5555555555557, 104.88888888888889, 7771.5555555555557, 196, -255.4655870445344, 7869.8461538461534, 0.79533641910943964
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 16, 44, 16, 9816, 3138.7272727272725, 2616, 3052.1714448145317, 9315750.5285412259, 616, 5216, 7306.909090909091, 161.45454545454547, 7306.909090909091, 161.45454545454547, -219.04157857646229, 7848.121212121212, 0.84980487022648687
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 17, 39, 16, 9816, 2795.4871794871797, 1416, 3147.8630585458482, 9909041.8353576213, 216, 5016, 7682.666666666667, 104.88888888888889, 7682.666666666667, 156, -242.95546558704459, 7411.6410256410272, 0.77439945265336951
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 18, 36, 16, 9816, 2793.7777777777778, 1416, 3293.5531062200994, 10847492.063492065, 216, 4816, 7593.7777777777774, 104.88888888888889, 7593.7777777777774, 104.88888888888889, -276.1904761904762, 7627.1111111111113, 0.7805685254060416
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 19, 39, 16, 9816, 3046.7692307692309, 3016, 3225.4052251456346, 10403238.866396761, 216, 5216, 7771.5555555555557, 104.88888888888889, 7771.5555555555557, 156, -256.27530364372467, 7916, 0.82070729828930977
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 20, 38, 16, 9816, 2410.7368421052633, 1016, 3188.9969081558547, 10169701.2802276, 16, 3416, 6971.5555555555557, 16, 6971.5555555555557, 16, -237.55334281650076, 6805.4736842105276, 0.68530050759080186
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 21, 39, 16, 9816, 3395.4871794871797, 2416, 3440.2554592400998, 11835357.62483131, 616, 7216, 8660.4444444444453, 104.88888888888889, 8660.4444444444453, 156, -283.76518218623482, 8787.02564102564, 0.88446404008881951
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 22, 39, 16, 9816, 2769.8461538461538, 1616, 3118.1848763466423, 9723076.9230769258, 216, 4016, 7238.2222222222226, 104.88888888888889, 7238.2222222222226, 116, -238.86639676113361, 7308.3076923076933, 0.76286861390651839
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 23, 35, 16, 9816, 2690.2857142857142, 1416, 3264.8162597738997, 10659025.210084034, 216, 3816, 7566, 91, 7566, 104.88888888888889, -270.0840336134454, 7281.7142857142862, 0.71857091022819986
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 24, 36, 16, 9816, 2721.5555555555557, 1816, 3356.6943300510438, 11267396.825396826, 216, 5416, 7860.4444444444443, 104.88888888888889, 7860.4444444444443, 149.33333333333334, -274.67181467181467, 7528.3123123123123, 0.743237446129623
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 25, 40, 16, 9816, 3036, 2016, 3167.721821508565, 10034461.538461542, 416, 4816, 7316, 96, 7316, 96, -247.72983114446529, 7866.7317073170734, 0.83584383315740618
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 26, 36, 16, 9816, 2888.2222222222222, 3016, 3091.0572496534128, 9554634.92063492, 416, 5216, 7260.4444444444443, 104.88888888888889, 7260.4444444444443, 104.88888888888889, -264.94208494208493, 7524.7087087087093, 0.815475242557586
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 27, 36, 16, 9816, 2832.6666666666665, 1416, 3346.42666564971, 11198571.428571435, 416, 5016, 7682.666666666667, 60.444444444444443, 7682.666666666667, 60.444444444444443, -279.20205920205922, 7718.7027027027034, 0.7726762944673391
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 28, 39, 16, 9816, 3051.897435897436, 3016, 3224.2083630173693, 10395519.568151144, 416, 5216, 7771.5555555555557, 60.444444444444443, 7771.5555555555557, 96, -256.35627530364371, 7922.6666666666661, 0.82183580429755643
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 29, 34, 16, 9816, 3268.9411764705883, 3016, 3348.924322472375, 11215294.117647057, 616, 5416, 8166, 141, 8166, 282.66666666666669, -306.035141329259, 8318.52100840336, 0.82812833549509024
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 30, 36, 16, 9816, 3099.3333333333335, 2816, 3343.3516117812082, 11178000.000000002, 416, 5216, 7771.5555555555557, 60.444444444444443, 7771.5555555555557, 193.77777777777777, -282.44530244530245, 8042.1261261261261, 0.79218677088472345
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 31, 39, 16, 9816, 2821.1282051282051, 1416, 3300.5540777228616, 10893657.219973011, 416, 5216, 7771.5555555555557, 16, 7771.5555555555557, 56, -255.50607287449392, 7675.74358974359, 0.77906214180181765
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 32, 40, 16, 9816, 2926, 2616, 3153.8173857349616, 9946564.1025641076, 416, 5016, 7416, 56, 7416, 96, -238.68667917448406, 7580.3902439024387, 0.7827911023153945
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 33, 39, 16, 9816, 2985.2307692307691, 3016, 3212.3244450212328, 10319028.340080971, 416, 5216, 7771.5555555555557, 60.444444444444443, 7771.5555555555557, 96, -256.11336032388664, 7851.3846153846152, 0.82635948392638858
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 34, 38, 16, 9816, 2868.6315789473683, 1016, 3313.0974192205836, 10976614.509246092, 216, 5416, 7860.4444444444443, 104.88888888888889, 7860.4444444444443, 156, -265.89342378816065, 7787.6599190283405, 0.79545155978177939
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 35, 39, 16, 9816, 3057.0256410256411, 2816, 3195.4505446862668, 10210904.18353576, 416, 5016, 7682.666666666667, 16, 7682.666666666667, 96, -251.61943319838056, 7837.7948717948711, 0.80606026099733918
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 36, 34, 16, 9816, 2527.7647058823532, 1416, 3298.9222028618319, 10882887.700534761, 216, 3816, 7566, 91, 7566, 104.88888888888889, -274.25515660809788, 7052.9747899159684, 0.685379596735304
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 37, 39, 16, 9816, 3057.0256410256411, 2816, 3250.968920241759, 10568798.920377869, 216, 5216, 7771.5555555555557, 82.666666666666671, 7771.5555555555557, 176, -258.582995951417, 7970.1025641025644, 0.82246541152536068
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 38, 39, 16, 9816, 2995.4871794871797, 2616, 3207.4895485065381, 10287989.203778675, 416, 5216, 7771.5555555555557, 16, 7771.5555555555557, 136, -252.834008097166, 7799.3333333333339, 0.80776276782151368
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 39, 35, 16, 9816, 3056, 1416, 3326.11768034888, 11063058.823529417, 216, 5016, 8016, 91, 8016, 127.11111111111111, -291.65266106442579, 8014.0952380952385, 0.80732046955495806
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 40, 36, 16, 9816, 2993.7777777777778, 1616, 3262.173781051185, 10641777.777777784, 216, 5016, 7682.666666666667, 104.88888888888889, 7682.666666666667, 104.88888888888889, -280.41184041184039, 7900.9849849849852, 0.82016548449415627
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 41, 42, 16, 9816, 3268.3809523809523, 1616, 3287.2434960853093, 10805969.802555166, 616, 6216, 8016, 76, 8016, 125.09090909090909, -249.07219836317964, 8374.3610188261337, 0.8640189312218034
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 42, 42, 16, 9816, 3116, 816, 3303.5826819659542, 10913658.536585366, 416, 5616, 7716, 136, 7716, 161.45454545454547, -247.74329470869461, 8194.73754152824, 0.84638889425017072
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 43, 39, 16, 9816, 3174.9743589743589, 1616, 3346.6965604527531, 11200377.867746288, 416, 6216, 8216, 82.666666666666671, 8216, 116, -271.70040485829958, 8337.28205128205, 0.85682326197735148
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 44, 38, 16, 9816, 2968.6315789473683, 1816, 3259.3928171168809, 10623641.536273116, 416, 4816, 7593.7777777777774, 16, 7593.7777777777774, 56, -266.746908852172, 7903.44939271255, 0.8271653625262555
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 45, 37, 16, 9816, 2945.7297297297296, 2416, 3266.4000626636912, 10669369.369369367, 616, 5016, 7682.666666666667, 82.666666666666671, 7682.666666666667, 136, -267.28307254623041, 7756.8250355618766, 0.78452761346920441
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 46, 40, 16, 9816, 3066, 1416, 3324.732493576912, 11053846.153846152, 416, 4816, 8016, 116, 8016, 116, -260.22514071294557, 8140.3902439024387, 0.837235606979484
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 47, 39, 16, 9816, 2749.3333333333335, 816, 3330.6655991458124, 11093333.333333332, 416, 5416, 7860.4444444444443, 16, 7860.4444444444443, 96, -258.38056680161941, 7658.5641025641016, 0.78234981211788424
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 48, 37, 16, 9816, 2902.4864864864867, 1616, 3017.9244304435233, 9107867.8678678647, 416, 6016, 7282.666666666667, 60.444444444444443, 7282.666666666667, 96, -257.79990516832629, 7542.88477951636, 0.85497390506190429
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 49, 39, 16, 9816, 3108.3076923076924, 2816, 3164.8883422047425, 10016518.218623482, 416, 5216, 7771.5555555555557, 60.444444444444443, 7771.5555555555557, 96, -253.64372469635629, 7927.5384615384619, 0.83497757380095772
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 50, 39, 16, 9816, 2949.3333333333335, 3016, 3262.9767918052444, 10647017.543859646, 416, 5416, 7860.4444444444443, 16, 7860.4444444444443, 56, -260.16194331983803, 7892.4102564102559, 0.82642399540598421
